bougies,jaunes,retournements,precision,rappel,baseline,lift,avance_mediane,p_value,symbole,timeframe,verdict,seuil_z,tol,date_test
59702,3098,5981,0.5865074241446094,0.11319177395084434,0.589494489296841,0.9949328361732531,0.0,0.6169154228855721,XAUUSD,M5,❌ INUTILE,2.0,3,2026-07-20 02:47
59702,3018,5890,0.5934393638170974,0.099830220713073,0.5753241097450672,1.0314870414175017,0.0,0.024875621890547265,US30,M5,❌ INUTILE,2.0,3,2026-07-20 02:47
59702,3263,6026,0.5917866993564205,0.10404912047792897,0.5922247160899132,0.9992603876170777,0.0,0.4975124378109453,USDJPY,M5,❌ INUTILE,2.0,3,2026-07-20 02:47
59702,3240,5812,0.5719135802469136,0.10667584308327598,0.5736993735553247,0.9968872315523997,0.0,0.6517412935323383,CADJPY,M5,❌ INUTILE,2.0,3,2026-07-20 02:47
59702,3485,6072,0.6172166427546628,0.10968379446640317,0.5918227195068841,1.0429079898604388,0.0,0.004975124378109453,USDCAD,M5,❌ INUTILE,2.0,3,2026-07-20 02:47
