i,time,heure,sens,phase,score,grade,entry,sl,tp,risque,atr,f_fib,f_kijun,f_rsi,f_fvg,f_ob,f_rr,rempli,bar_fill,resultat_R
686,2025-09-16 10:00:00,10,1,MARKUP,2,C,45908.3542,45872.88993913685,45997.01485215789,35.46426086315478,11.26012172629463,0,0,1,0,1,1,True,687,0.7125430567434415
707,2025-09-16 11:45:00,11,1,MARKUP,4,A,45933.8467,45912.863987543366,45986.30348114159,20.982712456636364,13.812024913268024,1,1,1,1,0,1,True,709,-1.0
734,2025-09-16 14:00:00,14,-1,MARKDOWN,2,C,45928.161,45963.31942827924,45840.264929301906,35.15842827923916,13.39885655847985,0,1,1,0,0,1,False,-1,
746,2025-09-16 15:00:00,15,-1,MARKDOWN,2,C,45921.2085,45951.00547001615,45846.71607495963,29.796970016148407,11.270940032299368,0,1,1,0,0,1,True,764,-1.0
758,2025-09-16 16:00:00,16,-1,MARKDOWN,2,C,45902.145000000004,45952.738385860124,45775.6615353497,50.59338586012018,15.236771720237947,0,1,1,0,0,1,True,763,-1.0
770,2025-09-16 17:00:00,17,-1,MARKDOWN,3,B,45865.435900000004,45994.59648296561,45542.534442585995,129.16058296560368,42.45296593120982,0,1,1,1,0,1,False,-1,
782,2025-09-16 18:00:00,18,-1,MARKDOWN,2,C,45855.7904,45994.654995808545,45508.62891047863,138.86459580854716,42.56999161708014,0,1,1,0,0,1,False,-1,
794,2025-09-16 19:00:00,19,-1,MARKDOWN,0,C,45855.7904,45991.33879457385,45516.91941356537,135.54839457385242,35.93758914769787,0,0,0,0,0,1,False,-1,
808,2025-09-16 20:10:00,20,-1,MARKDOWN,1,C,45855.7904,45988.59509699021,45523.77865752447,132.80469699021342,30.450193980417374,0,0,1,0,0,1,False,-1,
938,2025-09-17 08:00:00,8,-1,MARKDOWN,2,C,45784.366,45824.80055567306,45683.279610817364,40.434555673055,6.761111346119961,0,1,1,0,0,1,False,-1,
951,2025-09-17 09:05:00,9,-1,MARKDOWN,2,C,45768.4525,45799.76846857718,45690.16257855704,31.315968577182502,8.196937154367072,0,1,1,0,0,1,True,960,0.5
998,2025-09-17 13:00:00,13,1,MARKUP,1,C,45752.970499999996,45717.23365680605,45842.31260798486,35.7368431939467,12.072686387888513,0,1,0,0,0,1,False,-1,
1011,2025-09-17 14:05:00,14,1,MARKUP,2,C,45752.970499999996,45717.01075518276,45842.86986204308,35.95974481723533,12.518489634476818,0,0,1,0,1,1,False,-1,
1023,2025-09-17 15:05:00,15,1,MARKUP,2,C,45754.316,45718.273108515474,45844.42322871131,36.04289148452517,12.493782969039428,0,1,1,0,0,1,False,-1,
1035,2025-09-17 16:05:00,16,1,MARKUP,2,C,45771.314999999995,45717.68576733717,45905.38808165706,53.629232662824506,13.668465325647073,0,1,0,0,1,1,False,-1,
1047,2025-09-17 17:05:00,17,1,MARKUP,1,C,45880.3024,45735.04456190812,46243.44699522969,145.2578380918785,35.9508761837471,0,1,0,0,0,1,False,-1,
1059,2025-09-17 18:05:00,18,1,MARKUP,1,C,45886.4144,45735.20022920719,46264.449826982025,151.21417079280945,35.639541585607596,0,1,0,0,0,1,False,-1,
1071,2025-09-17 19:05:00,19,1,MARKUP,1,C,45904.3134,45756.138387415165,46274.750931462084,148.1750125848339,33.76322516966214,0,1,0,0,0,1,False,-1,
1083,2025-09-17 20:05:00,20,1,MARKUP,1,C,45916.6734,45776.52309685594,46267.04915786015,140.15030314405885,32.99380628811754,0,0,1,0,0,1,True,1102,-1.0
1214,2025-09-18 08:00:00,8,1,MARKUP,2,C,46132.974,46097.18895715175,46222.436607120624,35.78504284824885,8.922085696502043,0,1,1,0,0,1,True,1219,1.75
1234,2025-09-18 09:40:00,9,1,MARKUP,3,B,46150.1235,46121.94346632894,46220.57358417765,28.18003367105848,14.91306734211626,0,1,1,1,0,1,False,-1,
1246,2025-09-18 10:40:00,10,1,MARKUP,1,C,46158.222,46102.397942047624,46297.78214488094,55.82405795237719,19.204115904745038,0,1,0,0,0,1,False,-1,
1258,2025-09-18 11:40:00,11,1,MARKUP,1,C,46186.49,46101.32060397571,46399.41349006071,85.16939602428465,21.358792048567405,0,1,0,0,0,1,False,-1,
1274,2025-09-18 13:00:00,13,1,MARKUP,1,C,46213.994,46101.34603878746,46495.61390303135,112.6479612125404,21.307922425084406,0,1,0,0,0,1,False,-1,
1286,2025-09-18 14:00:00,14,1,MARKUP,2,C,46213.994,46103.16631420249,46491.06321449377,110.827685797507,17.667371595009794,0,1,1,0,0,1,True,1304,-1.0
1314,2025-09-18 16:20:00,16,-1,MARKDOWN,1,C,46241.098,46393.3510796316,45860.465300921,152.25307963159867,28.70215926318827,0,1,0,0,0,1,True,1325,0.6659904502692318
1332,2025-09-18 17:50:00,17,-1,MARKDOWN,1,C,46206.7484,46387.41775436302,45755.075014092436,180.66935436302447,52.83550872603579,0,0,1,0,0,1,True,1338,0.01670676253111858
1365,2025-09-18 20:35:00,20,1,MARKUP,2,C,46102.36,45938.57344494182,46511.826387645444,163.78655505817733,37.25311011634115,0,1,1,0,0,1,False,-1,
1490,2025-09-19 08:00:00,8,-1,MARKDOWN,2,C,46230.6255,46276.570690339424,46115.76252415145,45.94519033942197,15.68138067884092,0,1,1,0,0,1,False,-1,
1502,2025-09-19 09:00:00,9,-1,MARKDOWN,1,C,46216.224,46265.09386013283,46094.04934966793,48.86986013282876,15.227720265648967,0,1,0,0,0,1,False,-1,
1514,2025-09-19 10:00:00,10,-1,MARKDOWN,2,C,46187.230200000005,46270.12710927537,45979.987926811606,82.8969092753614,25.29421855072078,0,1,1,0,0,1,True,1530,-1.0
1526,2025-09-19 11:00:00,11,-1,MARKDOWN,1,C,46182.5507,46269.499675343686,45965.17826164079,86.94897534368647,24.039350687364415,0,0,1,0,0,1,True,1529,-1.0
1579,2025-09-19 15:25:00,15,1,MARKUP,2,C,46162.687000000005,46111.58842243415,46290.43344391465,51.09857756585552,15.483155131709587,0,1,1,0,0,1,True,1592,2.5
1591,2025-09-19 16:25:00,16,1,MARKUP,2,C,46220.432,46127.8052726815,46451.998818296255,92.62672731850034,24.049454636998384,0,1,0,0,1,1,True,1592,-1.0
1604,2025-09-19 17:30:00,17,1,MARKUP,3,B,46220.432,46117.998201783776,46476.51649554056,102.43379821622511,43.66359643245758,1,1,0,1,0,1,True,1605,-1.0
1618,2025-09-19 18:40:00,18,-1,MARKDOWN,1,C,46255.7884,46370.885189505265,45968.04642623683,115.09678950526722,40.110379010525065,0,1,0,0,0,1,True,1625,-1.0
1630,2025-09-19 19:40:00,19,1,MARKUP,1,C,46238.972,46153.42807216121,46452.831819596984,85.54392783879302,32.803855677584465,0,1,0,0,0,1,True,1636,1.0157203149670744
1642,2025-09-19 20:40:00,20,1,MARKUP,2,C,46270.490000000005,46207.005779981046,46429.200550047404,63.484220018959604,27.648440037911236,0,1,0,1,0,1,True,1651,0.9466896088519656
1766,2025-09-22 08:00:00,8,1,MARKUP,2,C,46250.726,46222.81149299854,46320.51226750366,27.91450700146379,7.697014002925604,0,1,1,0,0,1,True,1779,-1.0
1787,2025-09-22 09:45:00,9,-1,MARKDOWN,2,C,46268.7837,46295.13775759237,46202.89855601908,26.354057592368918,10.95551518472776,0,1,1,0,0,1,False,-1,
1799,2025-09-22 10:45:00,10,-1,MARKDOWN,2,C,46233.353200000005,46298.679902545875,46070.03644363533,65.32670254586992,18.039805091745855,0,1,0,0,1,1,True,1806,1.1745668502995943
1811,2025-09-22 11:45:00,11,-1,MARKDOWN,1,C,46233.353200000005,46297.899790460004,46071.98672385001,64.5465904599987,16.479580920002356,0,0,1,0,0,1,False,-1,
1826,2025-09-22 13:00:00,13,-1,MARKDOWN,2,C,46229.027200000004,46289.28731162537,46078.37692093659,60.260111625364516,13.254623250734342,0,1,1,0,0,1,False,-1,
1838,2025-09-22 14:00:00,14,-1,MARKDOWN,2,C,46218.7375,46272.789321358156,46083.60794660462,54.051821358152665,13.558642716305872,0,1,1,0,0,1,False,-1,
1850,2025-09-22 15:00:00,15,-1,MARKDOWN,1,C,46214.566,46266.11366045532,46085.6968488617,51.54766045531869,13.707320910627027,0,1,0,0,0,1,True,1873,-1.0
1862,2025-09-22 16:00:00,16,-1,MARKDOWN,1,C,46187.0775,46244.115701945295,46044.48199513676,57.03820194529544,15.711403890588834,0,1,0,0,0,1,True,1872,0.5
1885,2025-09-22 17:55:00,17,1,MARKUP,2,C,46163.953,46027.71982037787,46504.53594905534,136.23317962213332,34.48035924426183,0,1,1,0,0,1,False,-1,
1897,2025-09-22 18:55:00,18,1,MARKUP,2,C,46181.525,46028.853227886684,46563.204430283295,152.67177211331727,32.21354422662338,0,1,1,0,0,1,False,-1,
1909,2025-09-22 19:55:00,19,1,MARKUP,1,C,46181.525,46030.65922186932,46558.68944532671,150.86577813068288,28.60155626136102,0,1,0,0,0,1,False,-1,
1921,2025-09-22 20:55:00,20,1,MARKUP,1,C,46199.67,46031.74399340005,46619.485016499864,167.92600659994787,26.43201319989022,0,1,0,0,0,1,False,-1,
2048,2025-09-23 08:30:00,8,1,MARKUP,2,C,46419.704000000005,46403.06403770064,46461.30390574841,16.639962299363106,8.831924598725609,0,1,1,0,0,1,True,2053,0.5
2060,2025-09-23 09:30:00,9,1,MARKUP,2,C,46407.546,46377.87320192639,46481.72799518403,29.672798073610466,11.213596147230154,0,1,0,0,1,1,True,2067,0.5
2072,2025-09-23 10:30:00,10,1,MARKUP,1,C,46407.546,46376.435555401586,46485.32211149605,31.110444598416507,14.088889196834113,0,0,1,0,0,1,True,2079,1.3465683405889068
2084,2025-09-23 11:30:00,11,1,MARKUP,2,C,46412.359200000006,46375.99310353047,46503.27444117385,36.3660964695373,14.973792939070085,0,1,1,0,0,1,False,-1,
2102,2025-09-23 13:00:00,13,1,MARKUP,1,C,46425.462700000004,46383.457912379745,46530.47466905065,42.00478762025887,11.544175240523895,0,1,0,0,0,1,True,2109,0.7691631966330572
2114,2025-09-23 14:00:00,14,1,MARKUP,2,C,46433.249500000005,46395.5428937539,46527.516015615256,37.70660624610173,12.574212492202394,0,0,1,1,0,1,True,2115,1.75
2126,2025-09-23 15:00:00,15,1,MARKUP,2,C,46433.249500000005,46396.33126936958,46525.545076576076,36.9182306304283,10.997461260842698,0,1,1,0,0,1,False,-1,
2138,2025-09-23 16:00:00,16,1,MARKUP,1,C,46433.249500000005,46396.47226633249,46525.192584168806,36.777233667518885,10.715467335033875,0,1,0,0,0,1,False,-1,
2150,2025-09-23 17:00:00,17,1,MARKUP,1,C,46533.0484,46399.976611565566,46865.727871086085,133.07178843443398,32.20677686887869,0,1,0,0,0,1,True,2168,-1.0
2162,2025-09-23 18:00:00,18,1,MARKUP,1,C,46540.9749,46398.61107416737,46896.884464581584,142.36382583263185,34.93785166527152,0,1,0,0,0,1,True,2168,-1.0
2190,2025-09-23 20:20:00,20,-1,MARKDOWN,2,C,46602.645,46760.80510167225,46207.24474581936,158.16010167225613,35.55020334450956,0,1,1,0,0,1,False,-1,
2318,2025-09-24 08:00:00,8,1,MARKUP,1,C,46343.770000000004,46307.90931970823,46433.421700729436,35.86068029177113,6.78136058353764,0,1,0,0,0,1,False,-1,
2330,2025-09-24 09:00:00,9,1,MARKUP,1,C,46361.377,46329.37139594426,46441.39101013935,32.00560405573924,7.857208111479398,0,1,0,0,0,1,True,2343,-1.0
2357,2025-09-24 11:15:00,11,-1,MARKDOWN,2,C,46381.585,46430.80043688908,46258.54640777729,49.21543688908423,16.300873778170423,0,1,1,0,0,1,False,-1,
2378,2025-09-24 13:00:00,13,-1,MARKDOWN,2,C,46381.585,46428.93323118976,46263.2144220256,47.348231189760554,12.566462379512581,0,1,1,0,0,1,False,-1,
2390,2025-09-24 14:00:00,14,-1,MARKDOWN,0,C,46379.1975,46428.99126644612,46254.7130838847,49.79376644612057,12.68253289223695,0,0,0,0,0,1,True,2403,-1.0
2411,2025-09-24 15:45:00,15,1,MARKUP,1,C,46344.999,46301.712118810945,46453.216202972646,43.28688118905848,14.375762378107424,0,1,0,0,0,1,True,2424,0.5
2423,2025-09-24 16:45:00,16,1,MARKUP,2,C,46375.0624,46294.048385227754,46577.59743693062,81.01401477224863,29.70322954449876,1,0,0,0,1,1,True,2424,-1.0
2441,2025-09-24 18:15:00,18,-1,MARKDOWN,3,B,46400.161,46500.29055418139,46149.83711454653,100.12955418138881,36.381108362782946,0,1,1,0,1,1,False,-1,
2453,2025-09-24 19:15:00,19,-1,MARKDOWN,1,C,46346.49,46501.67754823732,45958.5211294067,155.1875482373216,39.15509647463895,0,1,0,0,0,1,False,-1,
2465,2025-09-24 20:15:00,20,-1,MARKDOWN,1,C,46346.49,46498.879218211776,45965.51695447056,152.38921821177792,33.558436423559556,0,1,0,0,0,1,False,-1,
2596,2025-09-25 08:10:00,8,-1,MARKDOWN,2,C,46213.32,46242.37658736537,46140.67853158658,29.056587365368614,8.453174730740107,0,1,1,0,0,1,False,-1,
2608,2025-09-25 09:10:00,9,-1,MARKDOWN,2,C,46213.32,46243.52908311482,46137.79729221294,30.209083114823443,10.758166229647887,0,1,1,0,0,1,False,-1,
2620,2025-09-25 10:10:00,10,-1,MARKDOWN,2,C,46179.2647,46246.286005174676,46011.711437063306,67.02130517467594,16.27201034934952,0,1,1,0,0,1,True,2632,1.1229976404658366
2632,2025-09-25 11:10:00,11,-1,MARKDOWN,1,C,46179.2647,46247.41278572335,46008.894485691635,68.14808572334732,18.52557144669306,1,0,0,0,0,1,True,2633,1.112696813733963
2662,2025-09-25 13:40:00,13,-1,MARKDOWN,3,B,46156.7695,46209.70908224968,46024.4205443758,52.939582249680825,15.918164499366915,1,1,1,0,0,1,False,-1,
2674,2025-09-25 14:40:00,14,-1,MARKDOWN,2,C,46147.0645,46202.31103076371,46008.94817309073,55.246530763710325,18.622061527421828,0,1,1,0,0,1,False,-1,
2686,2025-09-25 15:40:00,15,-1,MARKDOWN,2,C,46130.161,46205.142974495786,45942.70606376053,74.98197449578583,24.285948991575538,0,1,1,0,0,1,True,2709,0.9090964899224898
2698,2025-09-25 16:40:00,16,-1,MARKDOWN,3,B,46080.4819,46213.667844565985,45747.517038585036,133.18594456598657,41.33568913197574,0,1,1,0,1,1,True,2703,1.265110629511328
2715,2025-09-25 18:05:00,18,-1,MARKDOWN,2,C,46080.3274,46218.76829545813,45734.225161354676,138.4408954581304,52.03659091625994,0,0,1,1,0,1,True,2716,1.2355104974724749
2735,2025-09-25 19:45:00,19,-1,MARKDOWN,4,A,46032.7414,46138.309941781125,45768.82004554718,105.56854178112553,45.119883562242805,1,1,1,1,0,1,True,2736,1.2391570497461781
2747,2025-09-25 20:45:00,20,-1,MARKDOWN,2,C,46011.6985,46103.691193596336,45781.71676600915,91.99269359633763,43.98238719268277,0,1,1,0,0,1,False,-1,
2870,2025-09-26 08:00:00,8,-1,MARKDOWN,1,C,45991.0365,46030.05771580413,45893.48346048969,39.02121580412495,13.675431608253293,0,1,0,0,0,1,True,2881,-1.0
2886,2025-09-26 09:20:00,9,1,MARKUP,2,C,45986.5672,45930.65623941975,46126.344601450604,55.91096058024414,16.62752116049394,0,1,1,0,0,1,False,-1,
2898,2025-09-26 10:20:00,10,1,MARKUP,1,C,45989.6232,45928.915029940676,46141.39362514832,60.70817005932622,20.10994011865079,0,1,0,0,0,1,False,-1,
2910,2025-09-26 11:20:00,11,1,MARKUP,1,C,45999.5552,45929.16235219564,46175.5373195109,70.39284780435992,19.61529560871951,0,1,0,0,0,1,False,-1,
2930,2025-09-26 13:00:00,13,1,MARKUP,0,C,46006.9712,45942.359028855,46168.50162786251,64.61217114500323,17.221942290012997,0,0,0,0,0,1,True,2947,1.75
2955,2025-09-26 15:05:00,15,1,MARKUP,2,C,46050.1385,46011.98632376119,46145.518940597016,38.15217623880744,17.667352477617104,0,1,1,0,0,1,False,-1,
2967,2025-09-26 16:05:00,16,1,MARKUP,1,C,46084.026,45992.15659225411,46313.699519364716,91.86940774588584,24.826815491773356,0,1,0,0,0,1,True,2983,0.6565838949448874
2979,2025-09-26 17:05:00,17,1,MARKUP,2,C,46144.3629,45977.945986159175,46560.40518460206,166.41691384082515,53.24802768165455,1,0,0,0,1,1,True,2981,0.8710011459585252
2995,2025-09-26 18:25:00,18,1,MARKUP,2,C,46144.3629,45977.480167983376,46561.56973004156,166.88273201662378,54.179664033245515,0,0,1,0,1,1,True,2997,0.8699655740036487
3007,2025-09-26 19:25:00,19,1,MARKUP,2,C,46152.3969,45993.63056665012,46549.312733374696,158.76633334987855,47.878866699752535,0,1,1,0,0,1,False,-1,
3019,2025-09-26 20:25:00,20,1,MARKUP,3,B,46210.179899999996,46091.7716716497,46506.20047087573,118.40822835029394,38.59665670059104,0,1,1,1,0,1,False,-1,
3146,2025-09-29 08:00:00,8,1,MARKUP,2,C,46353.262500000004,46312.209099586944,46455.896001032655,41.053400413060444,6.6618008261088155,0,1,1,0,0,1,False,-1,
3160,2025-09-29 09:10:00,9,1,MARKUP,1,C,46372.575000000004,46341.954192535595,46449.12701866103,30.620807464409154,9.671614928810232,0,0,1,0,0,1,False,-1,
3172,2025-09-29 10:10:00,10,1,MARKUP,3,B,46398.3152,46361.044635901555,46491.4916102461,37.270564098442264,14.490728196894743,0,1,1,0,1,1,False,-1,
3184,2025-09-29 11:10:00,11,1,MARKUP,2,C,46413.419,46373.22116249564,46513.91359376091,40.197837504361814,15.837675008717328,0,1,1,0,0,1,False,-1,
3206,2025-09-29 13:00:00,13,1,MARKUP,2,C,46418.4805,46374.519351744486,46528.38337063878,43.961148255511944,13.24129651102285,0,1,1,0,0,1,False,-1,
3218,2025-09-29 14:00:00,14,1,MARKUP,0,C,46430.036,46374.15231315493,46569.745217112664,55.88368684506713,13.975373690130136,0,0,0,0,0,1,True,3224,0.7734956869697296
3240,2025-09-29 15:50:00,15,1,MARKUP,3,B,46449.9665,46406.627964882726,46558.31283779319,43.33853511727648,13.52407023454297,0,1,1,0,1,1,True,3244,-1.0
3252,2025-09-29 16:50:00,16,-1,MARKDOWN,1,C,46389.1729,46525.179185010136,46049.15718747465,136.00628501013853,32.078370020277,0,1,0,0,0,1,False,-1,
3264,2025-09-29 17:50:00,17,-1,MARKDOWN,2,C,46389.1729,46530.039118206245,46037.007354484376,140.86621820624714,41.79823641249045,0,1,1,0,0,1,False,-1,
3276,2025-09-29 18:50:00,18,-1,MARKDOWN,2,C,46367.670399999995,46511.08085402922,46009.14426492693,143.41045402922464,36.3817080584465,0,1,1,0,0,1,False,-1,
3288,2025-09-29 19:50:00,19,-1,MARKDOWN,2,C,46367.0524,46507.799677684015,46015.18420578996,140.747277684015,31.819355368038483,0,1,1,0,0,1,False,-1,
3444,2025-09-30 09:50:00,9,-1,MARKDOWN,2,C,46328.3287,46362.2668459712,46243.48333507199,33.938145971202175,12.753691942405002,0,1,1,0,0,1,False,-1,
3456,2025-09-30 10:50:00,10,-1,MARKDOWN,2,C,46300.0607,46365.97073287788,46135.285617805304,65.91003287788044,20.161465755760744,0,1,0,1,0,1,False,-1,
3468,2025-09-30 11:50:00,11,-1,MARKDOWN,1,C,46289.7092,46348.75222279295,46142.10164301761,59.04302279295371,19.22444558590891,0,1,0,0,0,1,False,-1,
3482,2025-09-30 13:00:00,13,-1,MARKDOWN,1,C,46289.153,46345.676393165806,46147.84451708548,56.52339316580765,14.872786331609555,0,1,0,0,0,1,False,-1,
3494,2025-09-30 14:00:00,14,-1,MARKDOWN,0,C,46279.3165,46345.578232699125,46113.662168252195,66.26173269912397,14.67646539824932,0,0,0,0,0,1,True,3512,-1.0
3506,2025-09-30 15:00:00,15,-1,MARKDOWN,1,C,46241.9275,46285.087147033126,46134.02838241718,43.15964703312784,14.694294066261058,0,0,1,0,0,1,True,3507,-1.0
3528,2025-09-30 16:50:00,16,1,MARKUP,1,C,46256.5509,46168.88342846519,46475.71957883703,87.66747153481265,30.213143069613857,0,1,0,0,0,1,True,3536,-1.0
3540,2025-09-30 17:50:00,17,-1,MARKDOWN,2,C,46300.929000000004,46427.19971726713,45985.252206832185,126.27071726712893,53.51943453426757,0,1,0,1,0,1,True,3557,0.7719955640915939
3552,2025-09-30 18:50:00,18,-1,MARKDOWN,1,C,46292.716,46424.172053735085,45964.07586566229,131.45605373508442,47.46410747016241,0,1,0,0,0,1,True,3557,0.7300280140179715
3564,2025-09-30 19:50:00,19,-1,MARKDOWN,3,B,46292.716,46421.86860919956,45969.834477001095,129.152609199562,42.857218399125664,0,1,1,1,0,1,True,3584,-1.0
3577,2025-09-30 20:55:00,20,-1,MARKDOWN,3,B,46292.716,46418.48251193039,45978.29972017402,125.76651193039288,36.085023860775856,0,1,1,1,0,1,True,3584,-1.0
3698,2025-10-01 08:00:00,8,-1,MARKDOWN,2,C,46312.6595,46376.46187312338,46153.15356719156,63.80237312337704,10.903746246757352,0,1,1,0,0,1,False,-1,
3710,2025-10-01 09:00:00,9,-1,MARKDOWN,1,C,46261.664000000004,46306.71919816865,46149.026004578394,45.05519816864398,11.418396337288678,0,1,0,0,0,1,False,-1,
3722,2025-10-01 10:00:00,10,-1,MARKDOWN,1,C,46200.9852,46286.44338740963,45987.339731475935,85.45818740962568,20.866774819252186,0,1,0,0,0,1,False,-1,
3734,2025-10-01 11:00:00,11,-1,MARKDOWN,2,C,46183.0242,46264.86451952171,45978.42340119572,81.84031952171063,24.70903904341,0,1,1,0,0,1,True,3747,-1.0
3782,2025-10-01 15:00:00,15,1,MARKUP,2,C,46160.762,46061.42019528731,46409.11651178173,99.34180471269065,18.37960942537974,0,1,1,0,0,1,False,-1,
3794,2025-10-01 16:00:00,16,1,MARKUP,2,C,46184.425,46082.312252675336,46439.70686831167,102.112747324667,26.595494649336484,0,1,1,0,0,1,False,-1,
3806,2025-10-01 17:00:00,17,1,MARKUP,3,B,46275.6599,46135.32257778334,46626.50320554164,140.3373222166556,48.07484443331074,0,1,1,0,1,1,False,-1,
3818,2025-10-01 18:00:00,18,1,MARKUP,3,B,46286.6294,46156.26545676804,46612.5392580799,130.36394323196146,41.68908646393479,0,1,1,0,1,1,False,-1,
3830,2025-10-01 19:00:00,19,1,MARKUP,1,C,46325.4844,46168.6049532354,46717.6830169115,156.8794467646003,35.51009352919354,0,1,0,0,0,1,False,-1,
3844,2025-10-01 20:10:00,20,1,MARKUP,1,C,46348.1959,46208.61783618983,46697.14105952543,139.57806381017144,28.984327620350733,1,0,0,0,0,1,False,-1,
3975,2025-10-02 08:05:00,8,1,MARKUP,3,B,46454.719000000005,46416.071122768255,46551.33869307938,38.64787723174959,12.737754463496685,0,1,1,1,0,1,True,3978,-1.0
4016,2025-10-02 11:30:00,11,-1,MARKDOWN,2,C,46460.625700000004,46494.1204141073,46376.88891473175,33.49471410729893,18.3608282145961,0,1,1,0,0,1,True,4021,0.9148559767564188
4034,2025-10-02 13:00:00,13,-1,MARKDOWN,2,C,46451.1177,46490.316016310346,46353.121909224144,39.198316310343216,15.252032620680666,0,1,1,0,0,1,False,-1,
4046,2025-10-02 14:00:00,14,-1,MARKDOWN,0,C,46443.4545,46475.906045461954,46362.325636345115,32.45154546195408,11.232090923904492,0,0,0,0,0,1,True,4051,-1.0
4058,2025-10-02 15:00:00,15,-1,MARKDOWN,3,B,46443.4545,46476.694194823474,46360.35526294132,33.239694823474565,12.808389646945388,0,1,1,0,1,1,True,4060,-1.0
