i,time,heure,sens,phase,score,grade,entry,sl,tp,risque,atr,f_fib,f_kijun,f_rsi,f_fvg,f_ob,f_rr,rempli,bar_fill,resultat_R
29468,2026-02-20 10:30:00,10,1,MARKUP,3,B,1.36893186,1.3678910164043567,1.3715339689891082,0.0010408435956432704,0.00037796719128658336,0,1,1,0,1,1,True,29472,0.7119062110786244
29480,2026-02-20 11:30:00,11,-1,MARKDOWN,2,C,1.3689452,1.3696560975243828,1.3671679561890429,0.0007108975243828031,0.00035219504876566335,0,1,0,1,0,1,True,29485,0.6908328581820026
29499,2026-02-20 13:05:00,13,-1,MARKDOWN,3,B,1.36865474,1.3691799357996244,1.3673417505009389,0.0005251957996244005,0.00033987159924879896,1,1,1,0,0,1,True,29500,-1.0
29513,2026-02-20 14:15:00,14,-1,MARKDOWN,2,C,1.3694810599999998,1.3704728824554233,1.3670015038614411,0.0009918224554235078,0.0003257649108466803,0,1,1,0,0,1,True,29526,0.5
29527,2026-02-20 15:25:00,15,-1,MARKDOWN,3,B,1.36904228,1.369783182707434,1.3671900232314147,0.000740902707434099,0.0003663654148683764,0,1,1,0,1,1,True,29528,-1.0
29539,2026-02-20 16:25:00,16,1,MARKUP,2,C,1.3689460199999999,1.3678898112810631,1.3715865417973419,0.0010562087189367464,0.000500377437873368,0,1,0,0,1,1,True,29546,-1.0
29555,2026-02-20 17:45:00,17,-1,MARKDOWN,1,C,1.3691948,1.3710497722161992,1.3645573694595021,0.0018549722161991244,0.0009595444323980757,0,1,0,0,0,1,True,29562,0.5978159493324974
29568,2026-02-20 18:50:00,18,-1,MARKDOWN,3,B,1.3691948,1.3709933021892364,1.364698544526909,0.001798502189236384,0.0008466043784728376,1,1,1,0,0,1,True,29569,0.5
29583,2026-02-20 20:05:00,20,-1,MARKDOWN,3,B,1.3691948,1.370914808767863,1.3648947780803424,0.001720008767863046,0.0006896175357260085,0,1,1,1,0,1,True,29589,0.6054912461512355
29747,2026-02-23 09:45:00,9,-1,MARKDOWN,3,B,1.3669925,1.367609945290919,1.3654488867727028,0.0006174452909188943,0.00027989058183778496,0,1,1,0,1,1,True,29748,0.5745058073449283
29760,2026-02-23 10:50:00,10,-1,MARKDOWN,2,C,1.3669925,1.3676391643626182,1.3653758390934545,0.0006466643626181767,0.0003383287252366443,0,1,1,0,0,1,True,29772,-1.0
29786,2026-02-23 13:00:00,13,1,MARKUP,1,C,1.36680064,1.3660841628544875,1.368591832863781,0.0007164771455123731,0.00027167429102512464,0,1,0,0,0,1,False,-1,
29798,2026-02-23 14:00:00,14,1,MARKUP,2,C,1.36730488,1.3660640229988068,1.3704070225029832,0.0012408570011932518,0.00031195400238619365,0,1,1,0,0,1,False,-1,
29810,2026-02-23 15:00:00,15,1,MARKUP,1,C,1.3676716,1.3660405542411536,1.371749214397116,0.0016310457588464278,0.00035889151769269185,0,1,0,0,0,1,True,29822,0.7588270564795354
29846,2026-02-23 18:00:00,18,1,MARKUP,2,C,1.36842556,1.3671353058484972,1.3716511953787567,0.0012902541515027455,0.0006093883030057509,0,1,1,0,0,1,True,29849,0.9662213286236148
29867,2026-02-23 19:45:00,19,1,MARKUP,2,C,1.36915874,1.3685205938521878,1.3707541053695307,0.000638146147812213,0.00045881229562424997,0,1,0,0,1,1,True,29868,0.8681821250213503
29879,2026-02-23 20:45:00,20,1,MARKUP,2,C,1.36787544,1.3665689319334298,1.3711417101664254,0.0013065080665701778,0.00038213613314061587,0,1,1,0,0,1,False,-1,
30039,2026-02-24 10:05:00,10,1,MARKUP,3,B,1.37028694,1.3696765687446315,1.371812868138421,0.000610371255368447,0.0003268625107368933,0,1,1,1,0,1,True,30040,-1.0
30075,2026-02-24 13:05:00,13,1,MARKUP,3,B,1.37009368,1.3694812276416717,1.3716248108958211,0.000612452358328408,0.00027754471665684423,0,1,1,0,1,1,False,-1,
30087,2026-02-24 14:05:00,14,1,MARKUP,1,C,1.37027704,1.3694857226343642,1.3722553334140892,0.0007913173656357575,0.0002685547312715733,0,1,0,0,0,1,False,-1,
30099,2026-02-24 15:05:00,15,1,MARKUP,1,C,1.37043748,1.3694611808425474,1.3728782278936318,0.0009762991574526758,0.00031763831490549027,0,1,0,0,0,1,False,-1,
30111,2026-02-24 16:05:00,16,1,MARKUP,2,C,1.3704413,1.3694446068013442,1.3729330329966394,0.000996693198655807,0.00035078639731174845,0,1,1,0,0,1,False,-1,
30123,2026-02-24 17:05:00,17,1,MARKUP,2,C,1.37078196,1.3695058432979528,1.3739722517551178,0.001276116702047192,0.00042831340409448665,0,1,1,0,0,1,True,30136,-1.0
30159,2026-02-24 20:05:00,20,-1,MARKDOWN,2,C,1.37157938,1.3726781639931127,1.3688324200172182,0.0010987839931126953,0.0003563279862251098,0,1,1,0,0,1,False,-1,
30302,2026-02-25 08:00:00,8,-1,MARKDOWN,1,C,1.36906848,1.3700746947028037,1.3665529432429904,0.0010062147028038204,0.00020938940560779644,0,1,0,0,0,1,False,-1,
30314,2026-02-25 09:00:00,9,-1,MARKDOWN,2,C,1.36888848,1.369895334606151,1.3663713434846225,0.0010068546061510197,0.0002106692123022011,0,1,1,0,0,1,True,30331,-1.0
30326,2026-02-25 10:00:00,10,-1,MARKDOWN,1,C,1.36853004,1.3693415520710903,1.3665012598222743,0.0008115120710903145,0.000263104142180341,0,0,1,0,0,1,True,30327,-1.0
30362,2026-02-25 13:00:00,13,1,MARKUP,2,C,1.3683888199999998,1.3672983562448655,1.3711149793878357,0.00109046375513433,0.000263287510268942,0,1,1,0,0,1,False,-1,
30374,2026-02-25 14:00:00,14,1,MARKUP,1,C,1.36868004,1.367330926170036,1.3720528245749106,0.0013491138299641658,0.00023814765992831894,0,1,0,0,0,1,True,30387,0.8359812020208364
30397,2026-02-25 15:55:00,15,1,MARKUP,2,C,1.36956378,1.368694033661926,1.371738145845185,0.0008697463380740178,0.0003719326761477523,0,1,1,0,0,1,True,30401,0.5134205300604123
30409,2026-02-25 16:55:00,16,1,MARKUP,2,C,1.36956378,1.3686789247370637,1.3717759181573408,0.0008848552629363571,0.00040215052587242654,0,1,0,1,0,1,True,30410,-1.0
30421,2026-02-25 17:55:00,17,-1,MARKDOWN,1,C,1.3696080400000001,1.3709250372668744,1.3663155468328143,0.0013169972668742869,0.0005100745337488971,0,1,0,0,0,1,False,-1,
30433,2026-02-25 18:55:00,18,-1,MARKDOWN,1,C,1.3693440000000001,1.3707003174375758,1.3659532064060609,0.0013563174375756937,0.00042063487515177724,0,1,0,0,0,1,False,-1,
30445,2026-02-25 19:55:00,19,-1,MARKDOWN,1,C,1.3693440000000001,1.370679718384703,1.3660047040382428,0.001335718384702922,0.00037943676940620284,0,0,1,0,0,1,False,-1,
30457,2026-02-25 20:55:00,20,-1,MARKDOWN,1,C,1.36934018,1.3706439770516143,1.3660806873709643,0.0013037970516143194,0.000307954103228496,0,1,0,0,0,1,False,-1,
30592,2026-02-26 08:10:00,8,-1,MARKDOWN,3,B,1.36656508,1.3670811053294292,1.365275016676427,0.0005160253294291817,0.00022221065885818798,1,1,1,0,0,1,True,30593,0.5659297646461425
30605,2026-02-26 09:15:00,9,-1,MARKDOWN,2,C,1.36695498,1.3677173956845843,1.3650489407885393,0.0007624156845842389,0.0002947913691686514,0,0,1,0,1,1,True,30607,0.7496198273799151
30631,2026-02-26 11:25:00,11,1,MARKUP,1,C,1.36669726,1.3657962581523622,1.3689497646190947,0.0009010018476378612,0.00032748369527575764,0,1,0,0,0,1,False,-1,
30650,2026-02-26 13:00:00,13,1,MARKUP,0,C,1.36688444,1.3658266942999462,1.3695288042501343,0.0010577457000537915,0.00026661140010776635,0,0,0,0,0,1,False,-1,
30662,2026-02-26 14:00:00,14,1,MARKUP,2,C,1.36709196,1.3659021270775193,1.3700665423062017,0.0011898329224806492,0.0002557458449613863,0,1,1,0,0,1,False,-1,
30674,2026-02-26 15:00:00,15,1,MARKUP,1,C,1.36763636,1.366737167285926,1.3698843417851851,0.0008991927140740152,0.0002856654281482273,0,0,1,0,0,1,True,30675,1.0647212219469446
30686,2026-02-26 16:00:00,16,1,MARKUP,1,C,1.36796726,1.3670388575159234,1.3702882662101912,0.0009284024840765515,0.00038228496815332047,0,1,0,0,0,1,False,-1,
30698,2026-02-26 17:00:00,17,1,MARKUP,2,C,1.36805894,1.367003172795718,1.3706983580107055,0.001055767204282132,0.0004536544085640264,0,1,1,0,0,1,True,30715,1.187088062027517
30718,2026-02-26 18:40:00,18,1,MARKUP,2,C,1.36876564,1.3669524966393967,1.373298498401508,0.001813143360603231,0.0005550067212067544,1,0,1,0,0,1,True,30719,-0.4663944497574236
30731,2026-02-26 19:45:00,19,1,MARKUP,3,B,1.36876564,1.3669976345368495,1.3731856536578757,0.0017680054631503683,0.00046473092630094025,0,1,1,1,0,1,True,30742,-0.681920969775446
30878,2026-02-27 08:00:00,8,-1,MARKDOWN,1,C,1.36746746,1.368308359477155,1.3653652113071129,0.0008408994771549327,0.00017671895431008058,0,1,0,0,0,1,True,30899,0.6767245397465664
30953,2026-02-27 14:15:00,14,-1,MARKDOWN,3,B,1.36712474,1.3676350642380575,1.3658489294048561,0.0005103242380575246,0.00031012847611497206,0,1,1,0,1,1,True,30958,0.8077232443387841
30965,2026-02-27 15:15:00,15,-1,MARKDOWN,3,B,1.3672804799999998,1.367954102360871,1.3655964240978218,0.0006736223608712066,0.0003082047217422267,0,1,1,0,1,1,True,30968,0.5
30977,2026-02-27 16:15:00,16,-1,MARKDOWN,3,B,1.36721554,1.3680565748582878,1.3651129528542802,0.0008410348582879035,0.000513149716575623,0,1,1,0,1,1,False,-1,
30989,2026-02-27 17:15:00,17,-1,MARKDOWN,3,B,1.3669429,1.3688048649106783,1.362287987723304,0.0018619649106783598,0.0006297298213565968,0,1,1,0,1,1,False,-1,
