i,time,heure,sens,phase,score,grade,entry,sl,tp,risque,atr,f_fib,f_kijun,f_rsi,f_fvg,f_ob,f_rr,rempli,bar_fill,resultat_R
10418,2021-02-04 09:00:00,9,-1,MARKDOWN,4,B,1847.3135,1869.0344507560326,1793.0111231099186,21.720950756032607,4.668901512065287,0,1,0,1,0,1,False,-1,
10440,2021-02-05 08:00:00,8,-1,MARKDOWN,5,A,1822.0691,1847.381088635183,1758.7891284120424,25.31198863518307,4.822177270366072,0,1,0,1,1,1,False,-1,
10487,2021-02-09 09:00:00,9,1,MARKUP,6,A+,1808.4545600000001,1784.4138531661456,1868.5563270846365,24.04070683385453,4.472293667708756,0,1,1,1,1,1,False,-1,
10509,2021-02-10 08:00:00,8,1,MARKUP,4,B,1822.1852199999998,1803.7047717859284,1868.3863405351785,18.48044821407143,4.330456428143038,0,1,0,0,1,1,False,-1,
10521,2021-02-10 20:00:00,20,1,MARKUP,4,B,1825.93848,1804.82202683974,1878.7296129006504,21.116453160260107,5.835946320520182,0,0,1,0,1,1,True,10543,-1.0
10533,2021-02-11 09:00:00,9,1,MARKUP,5,A,1838.98446,1826.6196068907404,1869.8965927731485,12.364853109259457,4.4607862185188925,0,0,1,1,1,1,True,10540,-1.0
10555,2021-02-12 08:00:00,8,-1,MARKDOWN,6,A+,1841.3911600000001,1857.3959831699106,1801.3791020752242,16.004823169910424,4.031966339820803,0,1,1,1,1,1,False,-1,
10567,2021-02-12 20:00:00,20,-1,MARKDOWN,5,A,1838.24348,1858.1842502292113,1788.391554426972,19.94077022921124,5.608500458422327,0,1,1,0,1,1,False,-1,
10579,2021-02-15 09:00:00,9,-1,MARKDOWN,6,A+,1833.39836,1849.973272508847,1791.961078727882,16.574912508847092,4.866545017693897,0,1,1,1,1,1,False,-1,
10599,2021-02-16 09:00:00,9,-1,MARKDOWN,5,A,1831.4269399999998,1846.303152922241,1794.2364076943968,14.876212922241166,3.9063058444819827,0,1,1,0,1,1,False,-1,
10621,2021-02-17 08:00:00,8,-1,MARKDOWN,5,A,1813.83998,1833.375139183876,1765.0020820403101,19.535159183875976,5.3702783677516095,0,1,0,1,1,1,False,-1,
10633,2021-02-17 20:00:00,20,-1,MARKDOWN,6,A+,1805.08556,1830.4441119986175,1741.6891800034564,25.358551998617486,6.848223997234796,0,1,1,1,1,1,False,-1,
10645,2021-02-18 09:00:00,9,-1,MARKDOWN,5,A,1804.7333,1828.8666338923556,1744.3999652691114,24.133333892355495,4.83326778471123,0,0,1,1,1,1,False,-1,
10667,2021-02-19 08:00:00,8,-1,MARKDOWN,5,A,1793.66592,1816.8627248765586,1735.6739078086034,23.196804876558645,5.565449753117409,0,1,0,1,1,1,True,10690,1.0096445120101958
10713,2021-02-23 08:00:00,8,1,MARKUP,4,B,1781.77988,1758.332478838632,1840.3983829034205,23.447401161368134,4.615042322736598,0,1,0,0,1,1,False,-1,
10725,2021-02-23 20:00:00,20,1,MARKUP,3,C,1786.15532,1764.8662288984465,1839.378047753884,21.289091101553595,5.707542203106969,0,0,0,0,1,1,True,10744,-1.0
10737,2021-02-24 09:00:00,9,1,MARKUP,4,B,1792.1190199999999,1775.2433340707107,1834.3082348232228,16.875685929289148,4.253331858578274,0,1,0,1,0,1,True,10743,-1.0
10766,2021-02-25 15:00:00,15,-1,MARKDOWN,5,A,1801.90712,1819.2877376090953,1758.455575977262,17.380617609095225,6.615475218190553,0,1,1,0,1,1,False,-1,
10782,2021-02-26 08:00:00,8,-1,MARKDOWN,6,A+,1792.5320399999998,1817.3203435784033,1730.5612810539913,24.78830357840343,6.960687156806853,0,1,1,1,1,1,False,-1,
10794,2021-02-26 20:00:00,20,-1,MARKDOWN,5,A,1774.70872,1814.8074274307264,1674.4619514231842,40.098707430726336,9.114854861452967,0,1,0,1,1,1,False,-1,
10806,2021-03-01 09:00:00,9,-1,MARKDOWN,4,B,1771.8721,1809.1471965510345,1678.6843586224138,37.275096551034494,6.974393102068689,0,0,0,1,1,1,False,-1,
10828,2021-03-02 08:00:00,8,-1,MARKDOWN,5,A,1754.12238,1786.6577022151298,1672.7840744621756,32.53532221512978,7.075404430260019,0,1,0,1,1,1,False,-1,
10840,2021-03-02 20:00:00,20,-1,MARKDOWN,4,B,1746.1069200000002,1773.868031557719,1676.7041411057032,27.761111557718777,7.436063115437494,0,0,0,1,1,1,False,-1,
10856,2021-03-03 13:00:00,13,-1,MARKDOWN,6,A+,1739.7291599999999,1762.509469922552,1682.7783851936197,22.780309922552078,5.35893984510406,0,1,1,1,1,1,False,-1,
10874,2021-03-04 08:00:00,8,-1,MARKDOWN,5,A,1727.02698,1745.5480747616502,1680.7242430958747,18.521094761650147,6.01614952330045,0,1,0,1,1,1,False,-1,
10886,2021-03-04 20:00:00,20,-1,MARKDOWN,6,A+,1721.46528,1744.6725589286182,1663.447082678454,23.20727892861828,8.245117857236512,0,1,1,1,1,1,False,-1,
10898,2021-03-05 09:00:00,9,-1,MARKDOWN,6,A+,1720.21614,1743.6999732719078,1661.5065568202306,23.48383327190777,6.2999465438154,0,1,1,1,1,1,False,-1,
10921,2021-03-08 09:00:00,9,-1,MARKDOWN,5,A,1709.51238,1726.291060166059,1667.5656795848522,16.778680166059075,6.122120332118081,0,1,1,0,1,1,False,-1,
10943,2021-03-09 08:00:00,8,-1,MARKDOWN,5,A,1704.94372,1725.1106252777408,1654.5264568056477,20.166905277740852,5.541250555481995,0,1,0,1,1,1,True,10947,-1.0
10978,2021-03-10 20:00:00,20,1,MARKUP,6,A+,1694.88006,1674.2491367309651,1746.457368172587,20.630923269034838,5.101726538069761,0,1,1,1,1,1,False,-1,
10990,2021-03-11 09:00:00,9,1,MARKUP,5,A,1700.17076,1674.584950328127,1764.1352841796825,25.585809671872994,4.430099343745983,0,1,0,1,1,1,False,-1,
11038,2021-03-15 11:00:00,11,1,MARKUP,6,A+,1714.72448,1696.7194059301094,1759.737165174727,18.005074069890725,4.961188139781158,0,1,1,1,1,1,False,-1,
11058,2021-03-16 08:00:00,8,1,MARKUP,6,A+,1713.73128,1697.342942310948,1754.7021242226297,16.388337689051923,3.714115378103804,0,1,1,1,1,1,False,-1,
11070,2021-03-16 20:00:00,20,1,MARKUP,4,B,1715.24782,1696.870834596541,1761.1902835086476,18.376985403459003,4.658330806917775,0,0,1,0,1,1,False,-1,
11082,2021-03-17 09:00:00,9,1,MARKUP,3,C,1726.49542,1715.6686820029138,1753.5622649927154,10.826737997086184,3.4626359941728357,0,1,0,0,0,1,True,11090,1.75
11104,2021-03-18 08:00:00,8,1,MARKUP,6,A+,1735.25196,1720.317707742732,1772.5875906431702,14.9342522572681,4.824584514536077,0,1,1,1,1,1,True,11107,-1.0
11116,2021-03-18 20:00:00,20,1,MARKUP,4,B,1733.08278,1716.1403520010404,1775.4388499973988,16.9424279989596,6.159295997919387,1,0,1,0,0,1,True,11117,0.08955150938774073
11137,2021-03-19 18:00:00,18,1,MARKUP,6,A+,1733.08278,1716.4520296987284,1774.6596557531789,16.63075030127152,5.535940602543116,0,1,1,1,1,1,True,11146,-0.30682800881267525
11159,2021-03-22 17:00:00,17,1,MARKUP,5,A,1733.08278,1716.7456170341247,1773.9256874146881,16.337162965875223,4.948765931750652,0,1,1,1,0,1,True,11169,-0.27377948113406964
11176,2021-03-23 11:00:00,11,1,MARKUP,4,B,1734.8372,1725.5519608671868,1758.0502978320328,9.285239132813103,3.596078265626339,0,1,1,0,0,1,True,11181,-1.0
