i,time,heure,sens,phase,score,grade,entry,sl,tp,risque,atr,f_fib,f_kijun,f_rsi,f_fvg,f_ob,f_rr,rempli,bar_fill,resultat_R
451,2025-09-15 15:35:00,15,1,MARKUP,3,B,3639.97728,3634.539418087147,3653.5719347821323,5.437861912852895,2.44116382570568,0,1,1,0,1,1,False,-1,
463,2025-09-15 16:35:00,16,1,MARKUP,2,C,3645.72638,3634.228196309194,3674.471839227015,11.498183690805945,3.0636073816117726,0,1,1,0,0,1,False,-1,
475,2025-09-15 17:35:00,17,1,MARKUP,2,C,3646.77352,3634.289194078979,3677.984334802553,12.484325921021082,3.30161184204154,0,1,1,0,0,1,False,-1,
487,2025-09-15 18:35:00,18,1,MARKUP,1,C,3648.72324,3635.709227531957,3681.258271170107,13.014012468042893,2.4815449360859256,0,1,0,0,0,1,False,-1,
499,2025-09-15 19:35:00,19,1,MARKUP,1,C,3655.54958,3635.4072963577305,3705.9052891056735,20.142283642269376,3.085407284538476,0,1,0,0,0,1,False,-1,
511,2025-09-15 20:35:00,20,1,MARKUP,2,C,3658.76936,3640.8707608460118,3703.5158578849696,17.898599153988016,2.578478307976323,0,1,1,0,0,1,False,-1,
636,2025-09-16 08:00:00,8,1,MARKUP,2,C,3681.50128,3675.679832576187,3696.0548985595324,5.82144742381297,1.6803348476260167,0,1,0,1,0,1,True,644,1.2394741218275573
648,2025-09-16 09:00:00,9,1,MARKUP,2,C,3678.72504,3673.823080741565,3690.979938146087,4.901959258434999,1.6138385168710263,0,1,1,0,0,1,False,-1,
660,2025-09-16 10:00:00,10,1,MARKUP,2,C,3682.10574,3673.499683160922,3703.6208820976954,8.606056839078065,2.2606336781559926,0,1,1,0,0,1,False,-1,
672,2025-09-16 11:00:00,11,1,MARKUP,1,C,3684.2502,3677.0008169642497,3702.3736575893754,7.24938303575027,2.19836607150019,0,1,0,0,0,1,False,-1,
696,2025-09-16 13:00:00,13,1,MARKUP,1,C,3687.41722,3679.2488069144993,3707.838252713751,8.16841308550056,2.042386171001774,0,1,0,0,0,1,False,-1,
708,2025-09-16 14:00:00,14,1,MARKUP,0,C,3688.3133199999997,3680.789000799074,3707.124118002314,7.5243192009256745,1.861998401851376,0,0,0,0,0,1,True,726,0.8656766985087159
720,2025-09-16 15:00:00,15,1,MARKUP,2,C,3691.3233,3685.3373974069004,3706.288056482749,5.985902593099581,1.9252051861994626,0,1,0,0,1,1,True,725,-1.0
737,2025-09-16 16:25:00,16,1,MARKUP,3,B,3693.96216,3689.1080892622026,3706.097336844494,4.854070737797429,2.923821475594846,1,1,1,0,0,1,True,738,0.8242522627921662
763,2025-09-16 18:35:00,18,-1,MARKDOWN,2,C,3693.8874,3705.110726927535,3665.829082681163,11.2233269275348,3.881453855069489,0,1,0,0,1,1,False,-1,
775,2025-09-16 19:35:00,19,-1,MARKDOWN,1,C,3693.8874,3704.6473970881766,3666.9874072795587,10.759997088176533,2.954794176352769,0,0,1,0,0,1,False,-1,
787,2025-09-16 20:35:00,20,-1,MARKDOWN,1,C,3693.8874,3704.3073408478285,3667.837547880429,10.419940847828457,2.2746816956571987,0,0,1,0,0,1,False,-1,
916,2025-09-17 08:20:00,8,-1,MARKDOWN,2,C,3686.58932,3694.97870401572,3665.6158599607006,8.38938401571977,1.6974080314394482,0,1,1,0,0,1,False,-1,
928,2025-09-17 09:20:00,9,-1,MARKDOWN,1,C,3683.6909,3690.41299509259,3666.8856622685253,6.722095092589825,1.9459901851799708,0,1,0,0,0,1,False,-1,
940,2025-09-17 10:20:00,10,-1,MARKDOWN,1,C,3679.57902,3687.2165584525637,3660.485173868591,7.637538452563604,2.7531169051267983,0,1,0,0,0,1,False,-1,
952,2025-09-17 11:20:00,11,-1,MARKDOWN,2,C,3677.24118,3687.092289970678,3652.6134050733053,9.851109970677953,2.5045799413559124,0,1,1,0,0,1,False,-1,
972,2025-09-17 13:00:00,13,-1,MARKDOWN,1,C,3676.98524,3686.9190025683206,3652.1508335791987,9.933762568320617,2.158005136641249,0,0,1,0,0,1,False,-1,
984,2025-09-17 14:00:00,14,-1,MARKDOWN,1,C,3671.83144,3680.3409869534394,3650.5575726164016,8.50954695343944,2.441973906879198,0,1,0,0,0,1,True,1000,-1.0
1021,2025-09-17 17:05:00,17,1,MARKUP,2,C,3668.68084,3658.550831224447,3694.005861938883,10.130008775553051,2.9783375511061316,0,1,1,0,0,1,False,-1,
1033,2025-09-17 18:05:00,18,1,MARKUP,2,C,3670.0101999999997,3658.8081883597965,3698.015229100508,11.202011640203182,2.463623280407145,0,1,1,0,0,1,False,-1,
1045,2025-09-17 19:05:00,19,1,MARKUP,2,C,3671.7014599999998,3661.1243667822155,3698.1441930444607,10.577093217784295,2.031266435568708,0,1,1,0,0,1,True,1068,-1.0
1057,2025-09-17 20:05:00,20,1,MARKUP,0,C,3676.5699,3668.3027414462535,3697.237796384366,8.267158553746413,1.6745171074923415,0,0,0,0,0,1,True,1068,-1.0
1188,2025-09-18 08:00:00,8,-1,MARKDOWN,2,C,3662.2933000000003,3669.604447893069,3644.0154302673286,7.311147893068664,1.748895786137636,0,1,1,0,0,1,False,-1,
1200,2025-09-18 09:00:00,9,-1,MARKDOWN,2,C,3657.57814,3667.4579670425687,3632.8785723935785,9.87982704256865,2.7759340851370844,0,1,1,0,0,1,True,1220,-1.0
1212,2025-09-18 10:00:00,10,-1,MARKDOWN,1,C,3653.7963400000003,3667.781349685142,3618.8338157871467,13.98500968514145,3.422699370283276,0,1,0,0,0,1,True,1220,-1.0
1248,2025-09-18 13:00:00,13,1,MARKUP,2,C,3648.84564,3632.7354924926963,3689.1210087682593,16.110147507303736,2.409015014607642,0,1,1,0,0,1,False,-1,
1260,2025-09-18 14:00:00,14,1,MARKUP,2,C,3648.84564,3632.750487786616,3689.0835205334606,16.095152213384154,2.3790244267683605,0,1,1,0,0,1,False,-1,
1272,2025-09-18 15:00:00,15,1,MARKUP,0,C,3652.30026,3638.37195391645,3687.121025208875,13.92830608355007,2.3160921671009853,0,0,0,0,0,1,True,1289,-1.0
1292,2025-09-18 16:40:00,16,-1,MARKDOWN,2,C,3656.49198,3675.3435712124124,3609.363001968968,18.851591212412586,4.7671424248242475,0,1,1,0,0,1,False,-1,
1304,2025-09-18 17:40:00,17,-1,MARKDOWN,1,C,3655.53246,3675.042169815512,3606.75818546122,19.509709815511997,5.044339631023801,0,1,0,0,0,1,False,-1,
1316,2025-09-18 18:40:00,18,-1,MARKDOWN,0,C,3655.4892,3674.3525734745745,3608.330766313564,18.863373474574473,3.8051469491495027,0,0,0,0,0,1,False,-1,
1328,2025-09-18 19:40:00,19,-1,MARKDOWN,1,C,3655.4892,3673.7342684439627,3609.876528890093,18.245068443962737,2.568536887925424,0,0,1,0,0,1,False,-1,
1464,2025-09-19 08:00:00,8,1,MARKUP,2,C,3643.21902,3631.250684237227,3673.1398594069333,11.968335762773222,2.0786315255467422,0,1,1,0,0,1,False,-1,
1476,2025-09-19 09:00:00,9,1,MARKUP,0,C,3643.32598,3631.081306458354,3673.9376638541153,12.24467354164608,2.417387083291494,0,0,0,0,0,1,False,-1,
1526,2025-09-19 13:10:00,13,1,MARKUP,3,B,3658.39422,3656.6640204177475,3662.719718955632,1.7301995822526806,1.7719591645056412,1,1,1,0,0,1,True,1527,-1.0
1556,2025-09-19 15:40:00,15,-1,MARKDOWN,2,C,3654.07064,3660.3675596545327,3638.328340863668,6.296919654532758,2.295119309065292,0,1,1,0,0,1,True,1563,-1.0
1568,2025-09-19 16:40:00,16,1,MARKUP,1,C,3656.12382,3652.6908137827872,3664.706335543031,3.433006217212551,3.0383724344251797,0,1,0,0,0,1,True,1569,0.864787856701712
1580,2025-09-19 17:40:00,17,1,MARKUP,2,C,3652.1242199999997,3641.998653172579,3677.4381370685514,10.125566827420698,3.2826936548419776,0,1,1,0,0,1,False,-1,
1592,2025-09-19 18:40:00,18,1,MARKUP,2,C,3655.9671399999997,3641.9559695677276,3690.99506608068,14.011170432272138,3.3680608645444825,0,1,1,0,0,1,False,-1,
1604,2025-09-19 19:40:00,19,1,MARKUP,2,C,3655.9671399999997,3642.3335885911965,3690.051018522008,13.633551408803214,2.612822817606556,0,1,1,0,0,1,False,-1,
1616,2025-09-19 20:40:00,20,1,MARKUP,2,C,3655.9671399999997,3642.713065974823,3689.1023250629414,13.254074025176578,1.853868050353789,0,1,1,0,0,1,False,-1,
1740,2025-09-22 08:00:00,8,1,MARKUP,2,C,3690.1158,3684.7635643469716,3703.496389132571,5.352235653028401,1.6128713060569115,0,1,1,0,0,1,False,-1,
1752,2025-09-22 09:00:00,9,1,MARKUP,1,C,3691.17776,3684.609319703623,3707.5988607409427,6.568440296377048,1.9213605927539996,0,1,0,0,0,1,False,-1,
1764,2025-09-22 10:00:00,10,1,MARKUP,2,C,3698.71844,3684.024854449776,3735.452403875561,14.69358555022427,3.0902911004487206,0,1,0,0,1,1,False,-1,
1776,2025-09-22 11:00:00,11,1,MARKUP,2,C,3700.77638,3687.4182098420265,3734.171805394933,13.35817015797329,2.9635803159467895,0,1,1,0,0,1,False,-1,
1800,2025-09-22 13:00:00,13,1,MARKUP,1,C,3705.50788,3691.213683600454,3741.243370998866,14.294196399546308,2.3526327990924396,0,1,0,0,0,1,False,-1,
1812,2025-09-22 14:00:00,14,1,MARKUP,1,C,3708.18612,3694.617956919592,3742.1065277010193,13.568163080407885,2.1840861608162006,0,1,0,0,0,1,False,-1,
1824,2025-09-22 15:00:00,15,1,MARKUP,1,C,3716.1954,3707.5675748098447,3737.7649629753887,8.627825190155363,2.204850380310645,0,0,1,0,0,1,True,1828,0.6715779431815101
1858,2025-09-22 17:50:00,17,1,MARKUP,2,C,3723.8524199999997,3719.1037162517387,3735.7241793706526,4.74870374826105,3.912567496522259,0,1,1,0,0,1,True,1860,1.75
1870,2025-09-22 18:50:00,18,1,MARKUP,2,C,3721.3389,3710.634777668545,3748.0992058286374,10.704122331454982,3.1104446629096683,0,1,1,0,0,1,False,-1,
1882,2025-09-22 19:50:00,19,1,MARKUP,1,C,3722.6377,3710.9573883357834,3751.838479160542,11.680311664216788,2.465223328433567,0,1,0,0,0,1,False,-1,
1894,2025-09-22 20:50:00,20,1,MARKUP,2,C,3726.5688,3712.7401344518685,3761.140463870329,13.82866554813154,2.139731096262496,0,1,1,0,0,1,False,-1,
2022,2025-09-23 08:30:00,8,1,MARKUP,2,C,3750.8961,3744.589658506588,3766.66220373353,6.306441493411967,2.2606829868232876,0,1,1,0,0,1,True,2041,0.5992150719063346
2037,2025-09-23 09:45:00,9,1,MARKUP,2,C,3745.1013,3735.3322129765124,3769.5240175587182,9.769087023487373,2.615574046974813,0,1,1,0,0,1,False,-1,
2049,2025-09-23 10:45:00,10,1,MARKUP,2,C,3745.1013,3735.3991941617087,3769.356564595728,9.702105838291118,2.481611676582367,0,1,1,0,0,1,False,-1,
2061,2025-09-23 11:45:00,11,1,MARKUP,2,C,3755.39288,3741.653407169814,3789.741562075465,13.73947283018606,3.15318566037219,0,1,1,0,0,1,False,-1,
2076,2025-09-23 13:00:00,13,1,MARKUP,1,C,3762.74908,3743.3582016313003,3811.226275921749,19.39087836869976,3.683596737398879,0,1,0,0,0,1,False,-1,
2088,2025-09-23 14:00:00,14,1,MARKUP,2,C,3765.07894,3747.4613360270814,3809.1229499322963,17.61760397291846,3.0173279458368207,0,1,1,0,0,1,False,-1,
2100,2025-09-23 15:00:00,15,1,MARKUP,0,C,3765.07894,3747.4337930408074,3809.1918073979814,17.645146959192516,3.0724139183847683,0,0,0,0,0,1,False,-1,
2112,2025-09-23 16:00:00,16,1,MARKUP,2,C,3767.64364,3751.6286990137037,3807.68099246574,16.014940986296097,2.9826019725921924,0,1,1,0,0,1,False,-1,
2164,2025-09-23 20:20:00,20,1,MARKUP,3,B,3781.80256,3775.831885670146,3796.7292458246347,5.970674329853864,3.476228659707726,0,1,1,0,1,1,True,2166,-1.0
2298,2025-09-24 08:30:00,8,1,MARKUP,2,C,3759.48532,3749.62345767173,3784.1399758206735,9.86186232826958,1.9530846565393922,0,1,1,0,0,1,False,-1,
2310,2025-09-24 09:30:00,9,1,MARKUP,1,C,3760.6771599999997,3749.336020447767,3789.030008880581,11.341139552232562,2.5279591044658827,0,1,0,0,0,1,False,-1,
2322,2025-09-24 10:30:00,10,1,MARKUP,2,C,3760.68862,3749.385084331688,3788.9474591707794,11.303535668311724,2.429831336623507,0,1,1,0,0,1,False,-1,
2360,2025-09-24 13:40:00,13,-1,MARKDOWN,2,C,3771.83392,3780.401428821527,3750.4151479461825,8.567508821527099,2.282857643054196,0,1,1,0,0,1,False,-1,
2372,2025-09-24 14:40:00,14,-1,MARKDOWN,0,C,3771.7880800000003,3780.3915891844576,3750.279307038857,8.60350918445738,2.263178368914443,0,0,0,0,0,1,True,2392,1.75
2394,2025-09-24 16:30:00,16,-1,MARKDOWN,2,C,3767.14072,3773.298032848093,3751.747437879767,6.15731284809317,3.11606569618659,0,1,1,0,0,1,False,-1,
2406,2025-09-24 17:30:00,17,-1,MARKDOWN,2,C,3765.43628,3775.0615682052876,3741.3730594867807,9.625288205287688,4.383136410575252,0,1,0,0,1,1,False,-1,
2418,2025-09-24 18:30:00,18,-1,MARKDOWN,2,C,3762.55982,3774.8669067127094,3731.7921032182267,12.307086712709406,3.9938134254191167,0,1,1,0,0,1,False,-1,
2430,2025-09-24 19:30:00,19,-1,MARKDOWN,1,C,3759.42742,3774.953631151171,3720.6118921220723,15.526211151171083,4.16726230234196,0,1,0,0,0,1,False,-1,
2442,2025-09-24 20:30:00,20,-1,MARKDOWN,2,C,3757.39136,3774.515978015524,3714.57981496119,17.124618015523993,3.2919560310487914,0,1,1,0,0,1,False,-1,
2568,2025-09-25 08:00:00,8,-1,MARKDOWN,1,C,3743.1942,3752.694867749321,3719.442530626697,9.50066774932111,2.269735498642088,0,0,1,0,0,1,True,2582,-1.0
2592,2025-09-25 10:00:00,10,1,MARKUP,3,B,3736.78048,3728.3733450580794,3757.798317354801,8.407134941920503,2.5733098838405595,0,1,1,0,1,1,False,-1,
2604,2025-09-25 11:00:00,11,1,MARKUP,2,C,3741.2709,3730.1643383827914,3769.0373040430213,11.106561617208627,3.1513232344172732,0,1,1,0,0,1,False,-1,
2628,2025-09-25 13:00:00,13,1,MARKUP,1,C,3744.6541,3732.6857523499325,3774.5749691251694,11.968347650067699,2.8884953001355105,0,1,0,0,0,1,True,2642,-1.0
2669,2025-09-25 16:25:00,16,-1,MARKDOWN,2,C,3749.53046,3763.6792378153887,3714.158515461528,14.148777815388712,5.0184756307767415,0,1,0,1,0,1,False,-1,
2681,2025-09-25 17:25:00,17,-1,MARKDOWN,1,C,3746.27582,3764.105671247991,3701.7011918800226,17.829851247990973,5.871342495981621,0,1,0,0,0,1,False,-1,
2693,2025-09-25 18:25:00,18,-1,MARKDOWN,2,C,3746.05334,3763.3253433051577,3702.873331737105,17.272003305157796,5.030686610315532,0,1,1,0,0,1,False,-1,
2709,2025-09-25 19:45:00,19,-1,MARKDOWN,2,C,3742.9757,3757.7647904794144,3706.0029738014637,14.789090479414426,3.86958095882884,0,0,1,0,1,1,True,2715,-1.0
2844,2025-09-26 08:00:00,8,1,MARKUP,1,C,3745.1018400000003,3739.1860740811903,3759.891254797025,5.915765918809939,1.807851837619806,0,1,0,0,0,1,True,2846,0.8080408520945711
2857,2025-09-26 09:05:00,9,1,MARKUP,2,C,3740.26528,3733.3132964283504,3757.6452389291244,6.9519835716496345,2.413407143299372,0,1,1,0,0,1,True,2869,1.0550087116411628
2871,2025-09-26 10:15:00,10,1,MARKUP,2,C,3741.95372,3733.031662477434,3764.2588638064144,8.922057522565865,2.976675045131417,1,0,1,0,0,1,False,-1,
2883,2025-09-26 11:15:00,11,1,MARKUP,1,C,3743.32568,3735.3506129057187,3763.263347735703,7.975067094281258,2.7787741885622745,0,1,0,0,0,1,False,-1,
2904,2025-09-26 13:00:00,13,1,MARKUP,2,C,3745.37144,3738.1660606035316,3763.3848884911704,7.205379396468288,2.247878792936479,0,1,1,0,0,1,True,2913,0.7776118953170654
2920,2025-09-26 14:20:00,14,1,MARKUP,2,C,3745.37144,3738.227910171005,3763.2302645724867,7.143529828994815,2.124179657990007,0,1,1,0,0,1,False,-1,
2934,2025-09-26 15:30:00,15,1,MARKUP,2,C,3748.21992,3741.708688761013,3764.4979980974676,6.511231238986966,2.6626224779740304,0,1,1,0,0,1,False,-1,
2946,2025-09-26 16:30:00,16,1,MARKUP,3,B,3751.91386,3741.0165757835066,3779.157070541234,10.897284216493517,4.046848432987105,0,1,1,0,1,1,False,-1,
2958,2025-09-26 17:30:00,17,1,MARKUP,1,C,3758.59886,3740.591034927827,3803.6184226804326,18.00782507217309,4.897930144346068,0,1,0,0,0,1,False,-1,
2970,2025-09-26 18:30:00,18,1,MARKUP,2,C,3758.59886,3741.004254169988,3802.58537457503,17.594605830011915,4.071491660023992,0,1,1,0,0,1,False,-1,
2982,2025-09-26 19:30:00,19,1,MARKUP,1,C,3760.8113,3744.7755533554105,3800.9006666114733,16.03574664458938,3.6888932891786537,0,0,1,0,0,1,False,-1,
2994,2025-09-26 20:30:00,20,1,MARKUP,1,C,3762.03494,3747.1249653617965,3799.3098765955087,14.909974638203494,2.950069276407061,0,1,0,0,0,1,False,-1,
3120,2025-09-29 08:00:00,8,1,MARKUP,1,C,3783.63638,3766.2214185133407,3827.173783716648,17.414961486659195,3.437162973319071,0,1,0,0,0,1,False,-1,
3132,2025-09-29 09:00:00,9,1,MARKUP,2,C,3785.95512,3765.8987771951574,3836.0959770121067,20.056342804842643,4.082445609685448,0,1,1,0,0,1,False,-1,
3144,2025-09-29 10:00:00,10,1,MARKUP,1,C,3793.80894,3775.6400367308865,3839.2311981727835,18.168903269113343,4.119926538226553,0,1,0,0,0,1,False,-1,
3156,2025-09-29 11:00:00,11,1,MARKUP,1,C,3802.80084,3790.3377034917044,3833.9586812707385,12.46313650829552,3.8245930165915833,0,0,1,0,0,1,False,-1,
3184,2025-09-29 13:20:00,13,1,MARKUP,3,B,3808.3752,3799.7210625362177,3830.010543659456,8.654137463782263,3.0978749275641952,0,1,1,0,1,1,False,-1,
3196,2025-09-29 14:20:00,14,1,MARKUP,2,C,3812.17812,3803.673384994202,3833.4399575144953,8.504735005798011,2.7532300115962567,0,1,1,0,0,1,True,3215,0.955568121964123
3208,2025-09-29 15:20:00,15,1,MARKUP,1,C,3815.12334,3803.316560169593,3844.6402895760184,11.806779830407322,3.4668796608145627,0,1,0,0,0,1,True,3210,0.7003855925087981
3220,2025-09-29 16:20:00,16,1,MARKUP,3,B,3815.9391,3804.3008422538787,3845.0347443653036,11.638257746121326,4.138315492242663,0,1,1,0,1,1,False,-1,
3232,2025-09-29 17:20:00,17,1,MARKUP,1,C,3815.9391,3803.8264629180594,3846.220692704852,12.112637081940647,5.087074163880999,0,1,0,0,0,1,False,-1,
3244,2025-09-29 18:20:00,18,1,MARKUP,2,C,3818.3006,3807.117845285395,3846.2574867865123,11.182754714604926,4.564309429210084,0,1,1,0,0,1,False,-1,
3256,2025-09-29 19:20:00,19,1,MARKUP,1,C,3818.63676,3807.603377550051,3846.2202161248724,11.033382449948931,3.5932448998986612,0,1,0,0,0,1,False,-1,
3268,2025-09-29 20:20:00,20,1,MARKUP,1,C,3818.63676,3807.9738711367877,3845.2939821580303,10.662888863212174,2.852257726424915,0,1,0,0,0,1,False,-1,
3396,2025-09-30 08:00:00,8,1,MARKUP,2,C,3846.85646,3831.2417985394463,3885.893113651384,15.614661460553634,2.556402921107024,0,1,1,0,0,1,False,-1,
3408,2025-09-30 09:00:00,9,1,MARKUP,1,C,3850.48006,3836.665470622375,3885.0165334440626,13.814589377624998,2.929058755250934,0,1,0,0,0,1,True,3425,-1.0
3439,2025-09-30 11:35:00,11,-1,MARKDOWN,2,C,3847.2729,3874.990445233949,3777.979036915128,27.71754523394884,6.500890467898048,0,1,1,0,0,1,False,-1,
3456,2025-09-30 13:00:00,13,-1,MARKDOWN,1,C,3841.7338999999997,3874.9285095028304,3758.747376242923,33.194609502830644,6.377019005661025,0,1,0,0,0,1,False,-1,
3468,2025-09-30 14:00:00,14,-1,MARKDOWN,1,C,3841.7338999999997,3874.0640438240916,3760.90854043977,32.33014382409192,4.648087648183589,0,0,1,0,0,1,False,-1,
3514,2025-09-30 17:50:00,17,1,MARKUP,2,C,3818.86522,3793.877362552801,3881.334863617998,24.987857447199076,5.8852748943978135,0,1,1,0,0,1,False,-1,
3526,2025-09-30 18:50:00,18,1,MARKUP,1,C,3823.6973,3801.613641369581,3878.9064465760475,22.083658630418995,5.852717260838516,0,1,0,0,0,1,False,-1,
3538,2025-09-30 19:50:00,19,1,MARKUP,1,C,3826.43504,3806.9909127644664,3875.0453580888334,19.444127235533415,3.9581744710665525,0,1,0,0,0,1,False,-1,
3550,2025-09-30 20:50:00,20,1,MARKUP,1,C,3828.14072,3810.1325615552096,3873.1611161119754,18.008158444790297,3.19487688958083,0,1,0,0,0,1,False,-1,
3672,2025-10-01 08:00:00,8,1,MARKUP,3,B,3865.0364799999998,3857.259121848379,3884.479875379052,7.777358151620774,2.841756303241306,0,1,1,1,0,1,True,3673,-1.0
3699,2025-10-01 10:15:00,10,1,MARKUP,2,C,3861.07316,3853.972795738667,3878.8240706533315,7.100364261332743,3.2144085226651726,0,1,1,0,0,1,False,-1,
3711,2025-10-01 11:15:00,11,1,MARKUP,2,C,3868.4801199999997,3851.3295571485887,3911.356527128527,17.150562851410996,4.000885702822019,0,1,1,0,0,1,False,-1,
3732,2025-10-01 13:00:00,13,1,MARKUP,1,C,3869.3969199999997,3851.615467146932,3913.850552132669,17.78145285306755,3.429065706135548,0,1,0,0,0,1,False,-1,
3744,2025-10-01 14:00:00,14,1,MARKUP,0,C,3869.3969199999997,3851.955558620426,3913.000323448934,17.441361379573664,2.7488827591482035,0,0,0,0,0,1,True,3767,-0.21884300869253906
3759,2025-10-01 15:15:00,15,1,MARKUP,2,C,3878.14162,3865.937756663458,3908.6512783413546,12.203863336541872,3.0844866730844385,0,1,1,0,0,1,True,3761,-1.0
3792,2025-10-01 18:00:00,18,-1,MARKDOWN,0,C,3877.81662,3893.8342871553555,3837.7724521116115,16.01766715535541,5.608574310710721,0,0,0,0,0,1,False,-1,
3804,2025-10-01 19:00:00,19,-1,MARKDOWN,2,C,3877.81662,3893.716941783285,3838.0658155417873,15.900321783285108,5.373883566569797,0,1,1,0,0,1,False,-1,
3823,2025-10-01 20:35:00,20,-1,MARKDOWN,2,C,3870.1657800000003,3880.1551499170664,3845.192355207335,9.989369917066142,3.0102998341328764,0,0,1,0,1,1,False,-1,
3949,2025-10-02 08:05:00,8,1,MARKUP,2,C,3859.40456,3851.894969271016,3878.178536822459,7.509590728983767,1.9700614579675275,0,1,1,0,0,1,False,-1,
3961,2025-10-02 09:05:00,9,1,MARKUP,2,C,3863.07172,3856.9752604598557,3878.3128688503602,6.096459540144224,1.9094790802882504,0,1,1,0,0,1,True,3971,1.0826821243854663
3973,2025-10-02 10:05:00,10,1,MARKUP,3,B,3866.55938,3860.3623726518026,3882.051898370494,6.1970073481975305,2.7752546963950873,0,1,1,0,1,1,True,3977,1.75
3987,2025-10-02 11:15:00,11,1,MARKUP,3,B,3866.78858,3860.2091662510124,3883.2371143724686,6.579413748987463,3.081667497974719,1,0,1,0,1,1,False,-1,
4008,2025-10-02 13:00:00,13,1,MARKUP,2,C,3868.7396,3860.56621932659,3889.173051683525,8.173380673410065,2.747561346820503,0,1,1,0,0,1,False,-1,
4020,2025-10-02 14:00:00,14,1,MARKUP,1,C,3870.31726,3860.642077385337,3894.505216536657,9.675182614662845,2.5958452293266268,0,1,0,0,0,1,False,-1,
4032,2025-10-02 15:00:00,15,1,MARKUP,2,C,3871.83762,3860.7376515682377,3899.587541079405,11.099968431762136,2.4046968635247876,0,1,1,0,0,1,True,4056,-1.0
4044,2025-10-02 16:00:00,16,1,MARKUP,2,C,3875.17444,3863.0158823495062,3905.5708341262334,12.158557650493549,3.3682353009872528,0,1,1,0,0,1,True,4054,-1.0
4065,2025-10-02 17:45:00,17,-1,MARKDOWN,2,C,3870.66884,3900.1270327587595,3797.0233581031007,29.45819275875965,6.674065517519343,0,1,1,0,0,1,False,-1,
4077,2025-10-02 18:45:00,18,-1,MARKDOWN,1,C,3867.21556,3900.6118454137268,3783.724846465683,33.39628541372667,7.643690827454029,0,1,0,0,0,1,False,-1,
4089,2025-10-02 19:45:00,19,-1,MARKDOWN,0,C,3867.21556,3899.8248565898857,3785.6923185252863,32.609296589885616,6.069713179771173,0,0,0,0,0,1,False,-1,
4101,2025-10-02 20:45:00,20,-1,MARKDOWN,0,C,3867.21556,3899.0892169589724,3787.5314176025695,31.873656958972333,4.598433917944935,0,0,0,0,0,1,False,-1,
4224,2025-10-03 08:00:00,8,-1,MARKDOWN,0,C,3853.23954,3863.8728995509337,3826.6561411226658,10.63335955093362,2.5257991018667005,0,0,0,0,0,1,True,4227,-1.0
4245,2025-10-03 09:45:00,9,1,MARKUP,1,C,3846.84308,3836.6201208458037,3872.400477885491,10.22295915419636,2.919758308391994,0,1,0,0,0,1,False,-1,
4257,2025-10-03 10:45:00,10,1,MARKUP,1,C,3848.42838,3836.803778132233,3877.4898846694164,11.624601867766614,2.5524437355335974,0,1,0,0,0,1,False,-1,
4269,2025-10-03 11:45:00,11,1,MARKUP,1,C,3849.4527799999996,3838.305437860047,3877.321135349882,11.147342139952798,2.209124279906343,0,1,0,0,0,1,False,-1,
